InventoryID,Glottocode,LanguageName,GlyphID,Source,Allophones,Phoneme,SegmentClass,nasal,PhonemeOld,base,ISO6393,name,isocodes,level,macroarea,latitude,longitude
664,bamb1269,Bambara,0061+0303,aa,ã,ã,vowel,+,ã,a,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0065,aa,e,e,vowel,-,e,e,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0065+02D0,aa,eː,e,vowel,-,eː,e,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0065+0303,aa,ẽ,ẽ,vowel,+,ẽ,e,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0069,aa,i,i,vowel,-,i,i,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0069+02D0,aa,iː,i,vowel,-,iː,i,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0069+0303,aa,ĩ,ĩ,vowel,+,ĩ,i,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,006F,aa,o,o,vowel,-,o,o,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,006F+02D0,aa,oː,o,vowel,-,oː,o,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,006F+0303,aa,õ,õ,vowel,+,õ,o,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0075,aa,u,u,vowel,-,u,u,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0075+02D0,aa,uː,u,vowel,-,uː,u,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0075+0303,aa,ũ,ũ,vowel,+,ũ,u,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0254,aa,ɔ,ɔ,vowel,-,ɔ,ɔ,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0254+02D0,aa,ɔː,ɔ,vowel,-,ɔː,ɔ,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,0254+0303,aa,ɔ̃,ɔ̃,vowel,+,ɔ̃,ɔ,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,025B,aa,ɛ,ɛ,vowel,-,ɛ,ɛ,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,025B+02D0,aa,ɛː,ɛ,vowel,-,ɛː,ɛ,bam,Bambara,bam,language,Africa,12.9,-7.65
664,bamb1269,Bambara,025B+0303,aa,ɛ̃,ɛ̃,vowel,+,ɛ̃,ɛ,bam,Bambara,bam,language,Africa,12.9,-7.65
667,band1352,Bandi,0061,aa,a,a,vowel,-,a,a,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0061+02D0,aa,aː,a,vowel,-,aː,a,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0061+0303,aa,ã,ã,vowel,+,ã,a,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0065,aa,e,e,vowel,-,e,e,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0065+02D0,aa,eː,e,vowel,-,eː,e,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0065+0303,aa,ẽ,ẽ,vowel,+,ẽ,e,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0069,aa,i,i,vowel,-,i,i,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0069+02D0,aa,iː,i,vowel,-,iː,i,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0069+0303,aa,ĩ,ĩ,vowel,+,ĩ,i,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,006F,aa,o,o,vowel,-,o,o,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,006F+02D0,aa,oː,o,vowel,-,oː,o,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,006F+0303,aa,õ,õ,vowel,+,õ,o,bza,Bandi,bza,language,Africa,7.73729,-10.1684
667,band1352,Bandi,0075,aa,u,u,vowel,-,u,u,bza,Bandi,bza,language,Africa,7.73729,-10.1684
